1027	aba.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	abamyspeciesinfo	sp-data-02
3673	ablepharuslit.myspecies.info	/var/aegir/platforms/scratchpads-2.9.16	ablepharuslitm_0	sp-data-02
4571	abrusinthailand.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	abrusinthailan_0	sp-data-03
3921	acanthaceae.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	acanthaceaemys_0	sp-data-02
4342	acanthaceaeth.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	acanthaceaethm_0	sp-data-01
1648	acanthocephala.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	acanthocephala_0	sp-data-02
2235	acianthinae.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	acianthinaemys_0	sp-data-01
1820	acoela.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	acoelamyspecie_1	sp-data-01
4010	aconitum.myspecies.info	/var/aegir/platforms/scratchpads-2.9.17.1	aconitummyspecie	sp-data-02
4078	acrocephalus.vaibla.net	/var/aegir/platforms/scratchpads-2.10.1	acrocephalusva_1	sp-data-01
1328	aenictinaeurope.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	aenictinaeuropem	sp-data-03
1267	aeridinae.e-monocot.org	/var/aegir/platforms/scratchpads-2.10.1	aeridinaeemonoco	sp-data-03
3761	aframomum.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	aframomummyspeci	sp-data-03
2697	afribats.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	afribatsmyspecie	sp-data-03
3453	african-fungi.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	africanfungimysp	sp-data-01
2833	africanamphibians.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	africanamphibian	sp-data-02
5047	africanfreshwater.org	/var/aegir/platforms/scratchpads-2.10.1	africanfreshwa_0	sp-data-01
4234	africanmoss.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	africanmossmys_0	sp-data-02
4370	africanpalms.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	africanpalmsmy_0	sp-data-03
2135	africhthy.org	/var/aegir/platforms/scratchpads-2.10.1	africhthyorg_0	sp-data-02
2127	afroannons.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	afroannonsmyspec	sp-data-02
27005	afrotropical-culicidae.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	afrotropicalculi	sp-data-03
2479	agelenidsoftheworld.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	agelenidsofthe_0	sp-data-03
3617	agromyzid.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	agromyzidmyspe_0	sp-data-02
16616	agromyzidae.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	agromyzidaemys_0	sp-data-03
1664	aipa.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	aipamyspeciesi_0	sp-data-03
4759	algaevision.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	algaevisionmys_0	sp-data-03
16629	algaldiseases.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	algaldiseasesmys	sp-data-02
2008	alice.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	alicemyspecies_0	sp-data-02
1500	alienplantsbelgium.be	/var/aegir/platforms/scratchpads-2.10.1	alienplantsbel_2	sp-data-03
3225	aliens-hb.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	alienshbmyspec_0	sp-data-01
32372	alientoma.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	alientomamyspeci	sp-data-02
1912	alismataceae.e-monocot.org	/var/aegir/platforms/scratchpads-2.10.1	alismataceaeem_0	sp-data-02
4671	alkcarb.myspecies.info	/var/aegir/platforms/scratchpadsmaster	alkcarbmyspecies	sp-data-02
2227	alpheidae.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	alpheidaemyspe_0	sp-data-03
22581	alpineplants.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	alpineplantsmysp	sp-data-01
4583	alysicarpus.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	alysicarpusmys_0	sp-data-03
1508	amaryllidaceae.e-monocot.org	/var/aegir/platforms/scratchpads-2.10.1	amaryllidaceae_0	sp-data-02
2307	amaryllidaceae.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	amaryllidaceae_1	sp-data-02
4667	amorphophallus.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	amorphophallus_0	sp-data-01
3049	ampullariidae.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	ampullariidaem_0	sp-data-02
4290	andropogoneae.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	andropogoneaem_0	sp-data-03
3009	angiosperms.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	angiospermsmys_0	sp-data-02
1924	annelida.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	annelidamyspec_0	sp-data-02
2231	annonaceae.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	annonaceaemysp_0	sp-data-02
3201	anolislizards.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	anolislizardsm_0	sp-data-01
2004	anseriformes.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	anseriformesmy_0	sp-data-01
1352	anthemideae.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	anthemideaemys_0	sp-data-02
43090	anthophila.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	anthophilamyspec	sp-data-03
1300	anthyllisvulneraria.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	anthyllisvulne_0	sp-data-03
6079	antkey.org	/var/aegir/platforms/scratchpads-2.10.1	antkeyorg_0	sp-data-01
16623	antsme.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	antsmemyspeciesi	sp-data-03
2143	aphodiinae.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	aphodiinaemysp_0	sp-data-03
3393	apocynaceae.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	apocynaceaemys_0	sp-data-03
2403	apoidea.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	apoideamyspeci_0	sp-data-03
3837	aponogetonaceae.e-monocot.org	/var/aegir/platforms/scratchpads-2.10.1	aponogetonacea_0	sp-data-01
3649	apotheca.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	apothecamyspec_0	sp-data-01
2203	araceae.e-monocot.org	/var/aegir/platforms/scratchpads-2.10.1	araceaeemonoco_0	sp-data-02
2055	araceae.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	araceaemyspeci_0	sp-data-01
2705	arachnids.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	arachnidsmyspe_0	sp-data-01
2689	archaeognatha.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	archaeognatham_0	sp-data-02
1340	arcticplants.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	arcticplantsmy_0	sp-data-03
9511	aristotlesplants.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	aristotlesplan_1	sp-data-01
2183	aroidsthailand.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	aroidsthailand_0	sp-data-02
3269	arthropoda.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	arthropodamysp_0	sp-data-03
2881	asterozoa.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	asterozoamyspe_0	sp-data-02
2283	atdnmorphospecies.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	atdnmorphospec_0	sp-data-02
3129	atlaspapillonsmidipyrenees.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	atlaspapillons_0	sp-data-02
2693	atyaephyra.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	atyaephyramysp_0	sp-data-01
2483	ausgrass2.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	ausgrass2myspe_0	sp-data-02
1948	australasianasiloidea.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	australasianas_0	sp-data-03
3821	avesamericanas.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	avesamericanas_0	sp-data-01
2211	aww.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	awwmyspeciesin_0	sp-data-01
3857	babotanica.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	babotanicamysp_0	sp-data-03
4050	baskinsecta.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	baskinsectamys_0	sp-data-03
1115	batrach.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	batrachmyspeci_0	sp-data-01
2909	bebol.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	bebolmyspecies_0	sp-data-03
3161	beefossils.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	beefossilsmysp_0	sp-data-03
43233	beesofcanada.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	beesofcanadamy_0	sp-data-02
3709	bembidion.info	/var/aegir/platforms/scratchpads-2.10.1	bembidioninfo_0	sp-data-03
4230	benthic-foraminifera.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	benthicforamin_0	sp-data-02
1380	bermudalichens.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	bermudalichens_0	sp-data-01
1588	bg-cicadidae.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	bgcicadidaemys_0	sp-data-02
3261	bijagual.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	bijagualmyspec_0	sp-data-01
2893	bioacoustics.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	bioacousticsmy_0	sp-data-02
3169	bioamba.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	bioambamyspeci_0	sp-data-01
4074	biodiversidadelubango.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	biodiversidade_0	sp-data-03
3509	biodiversityciliatessc.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	biodiversityci_0	sp-data-03
1616	biodiversityunitcmru.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	biodiversityun_0	sp-data-01
1828	bionoset.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	bionosetmyspec_0	sp-data-02
1896	biosensors.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	biosensorsmysp_0	sp-data-01
4747	biotalent.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	biotalentmyspe_0	sp-data-03
1207	blattodea-culture-group.org	/var/aegir/platforms/scratchpads-2.10.1	blattodeacultu_0	sp-data-03
4803	bogidiellids.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	bogidiellidsmy_0	sp-data-02
9507	bombus-bg.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	bombusbgmyspecie	sp-data-03
3681	bombus.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	bombusmyspecie_0	sp-data-01
4206	bopco.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	bopcomyspecies_3	sp-data-02
2917	boraginales.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	boraginalesmys_1	sp-data-02
2327	bormene.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	bormenemyspeci_0	sp-data-02
1420	borneanlandsnails.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	borneanlandsna_0	sp-data-02
3953	borneobeetles.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	borneobeetlesm_0	sp-data-03
4711	brazilianfungi.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	brazilianfungi_0	sp-data-03
2199	british-earthworms.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	britishearthwo_0	sp-data-02
2809	britishbryozoans.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	britishbryozoa_0	sp-data-02
4663	britishfleas.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	britishfleasmy_0	sp-data-03
4739	britishfleas2.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	britishfleas2m_0	sp-data-01
3849	britishpsyllids.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	britishpsyllid_0	sp-data-01
13035	bromeliaceasuy.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	bromeliaceasuy_0	sp-data-03
2993	bryobr.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	bryobrmyspecie_0	sp-data-01
22568	bryophyta.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	bryophytamyspeci	sp-data-03
2443	bryophytes.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	bryophytesmysp_0	sp-data-03
3789	buccinids.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	buccinidsmyspe_0	sp-data-01
4595	buckwheat.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	buckwheatmyspe_0	sp-data-01
4735	c4cscience.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	c4csciencemysp_0	sp-data-03
1612	cabombaceae.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	cabombaceaemys_0	sp-data-02
3429	calyptraeids.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	calyptraeidsmy_0	sp-data-01
2701	campanulaceae.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	campanulaceaem_0	sp-data-02
3841	camptosomata.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	camptosomatamy_0	sp-data-02
2067	cannaceae.e-monocot.org	/var/aegir/platforms/scratchpads-2.10.1	cannaceaeemono_1	sp-data-02
3137	caterpillars.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	caterpillarsmy_0	sp-data-03
12985	cats.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	catsmyspeciesi_0	sp-data-03
4446	cecropia.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	cecropiamyspec_0	sp-data-03
2613	cenozoicforaminifera.com	/var/aegir/platforms/scratchpads-2.10.1	cenozoicforami_0	sp-data-03
3645	cephaloleia.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	cephaloleiamys_0	sp-data-03
2243	cephbase.eol.org	/var/aegir/platforms/scratchpads-2.10.1	cephbaseeolorg	sp-data-02
4390	cerambycidae.miza-ucv.org.ve	/var/aegir/platforms/scratchpads-2.10.1	cerambycidaemi_0	sp-data-01
3257	chalcidoidea.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	chalcidoideamy_0	sp-data-01
2247	challenger.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	challengermysp_0	sp-data-03
3373	challengerostracoda.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	challengerostr_0	sp-data-01
1464	chess.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	chessmyspecies_0	sp-data-01
2147	chinaamimal.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	chinaamimalmys_0	sp-data-01
3593	cholevidae.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	cholevidaemysp_0	sp-data-03
2749	chondrichthyes.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	chondrichthyes_0	sp-data-03
3457	choreutidae.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	choreutidaemys_0	sp-data-02
4214	chrysomelidae.miza-ucv.org.ve	/var/aegir/platforms/scratchpads-2.10.1	chrysomelidaemiz	sp-data-03
2773	cicadas.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	cicadasmyspeci_0	sp-data-02
2043	cicadellidae.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	cicadellidaemy_0	sp-data-02
1384	cicadidae.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	cicadidaemyspe_0	sp-data-02
2873	ciliate.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	ciliatemyspeci_0	sp-data-01
19120	ciliateguide.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	ciliateguidemy_0	sp-data-03
1724	cinnamomum.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	cinnamomummysp_0	sp-data-03
2463	cirripedia.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	cirripediamysp_0	sp-data-03
2051	citesbulbs.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	citesbulbsmysp_0	sp-data-02
9612	classifications.scratchpads.eu	/var/aegir/platforms/scratchpads-classifications.scratchpads.eu	classificationss	sp-data-03
4743	clcdb.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	clcdbmyspecies_0	sp-data-02
4723	clcdb2.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	clcdb2myspecie_0	sp-data-01
2395	cnidaria.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	cnidariamyspec_0	sp-data-02
1880	coastalsavannasfrenchguiana.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	coastalsavanna_0	sp-data-01
3873	colchicaceae.e-monocot.org	/var/aegir/platforms/scratchpads-2.10.1	colchicaceaeem_0	sp-data-02
6294	coleoptera-bulgaria.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	coleopterabulg_0	sp-data-02
6228	coleopteraofgibraltar.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	coleopteraofgi_0	sp-data-02
2263	collectionsforall.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	collectionsfor_0	sp-data-01
1744	commelinaceae.e-monocot.org	/var/aegir/platforms/scratchpads-2.10.1	commelinaceaee_0	sp-data-02
3221	common-names.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	commonnamesmys_0	sp-data-01
3897	compositae.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	compositaemysp_0	sp-data-03
13044	compositaeuy.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	compositaeuymy_0	sp-data-03
3417	conservation.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	conservationmy_0	sp-data-01
2087	continenticola.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	continenticola_0	sp-data-02
3317	convolvulaceae.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	convolvulaceae_0	sp-data-03
3445	convolvulus.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	convolvulusmys_0	sp-data-02
2537	corals.cordioea.info	/var/aegir/platforms/scratchpads-2.10.1	coralscordioea_0	sp-data-03
3265	coreidae.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	coreidaemyspec_0	sp-data-02
2997	coreoidea.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	coreoideamyspe_0	sp-data-01
13029	coreopsideaeuy.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	coreopsideaeuy_0	sp-data-01
3909	costaricaninverts.info	/var/aegir/platforms/scratchpads-2.10.1	costaricaninve_0	sp-data-03
1416	crabgrass.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	crabgrassmyspe_0	sp-data-01
1672	crisiidae.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	crisiidaemyspe_0	sp-data-02
6131	cryptids.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	cryptidsmyspecie	sp-data-03
3017	curcumathailand.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	curcumathailan_0	sp-data-01
4274	cusucobeetles.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	cusucobeetlesm_0	sp-data-03
3253	cyanobacteria.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	cyanobacteriam_0	sp-data-02
3053	cyanolichens.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	cyanolichensmy_0	sp-data-03
2569	cyarthros.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	cyarthrosmyspe_0	sp-data-02
2761	cyathodiaceae.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	cyathodiaceaem_0	sp-data-02
16632	cyberbraconid.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	cyberbraconidmys	sp-data-03
2207	cyperaceae.e-monocot.org	/var/aegir/platforms/scratchpads-2.10.1	cyperaceaeemon_0	sp-data-03
3713	cypridinidae.myspecies.info	/var/aegir/platforms/scratchpads-2.10.1	cypridinidaemy_0	sp-data-01
